date,Ex,ExLag1,ExLag2,ExLag3,ExLag4,ExLag5,ExLag6,ExLag7,ExLag8,ExLag9,ExLag10,R1,R1Lag1,R1Lag2,R1Lag3,R1Lag4,R1Lag5,R1Lag6,R1Lag7,R1Lag8,R1Lag9,R1Lag10,R2,R2Lag1,R2Lag2,R2Lag3,R2Lag4,R2Lag5,R2Lag6,R2Lag7,R2Lag8,R2Lag9,R2Lag10
2006-01-01,115.4765,118.46,118.45,114.87,111.24,110.61,111.95,108.75,106.60,107.19,105.25,4.24,3.89,3.88,3.71,3.42,3.44,3.22,2.97,2.84,2.78,2.74,0.100000000,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
2006-02-01,117.8605,115.48,118.46,118.45,114.87,111.24,110.61,111.95,108.75,106.60,107.19,4.43,4.24,3.89,3.88,3.71,3.42,3.44,3.22,2.97,2.84,2.78,0.100000000,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
2006-03-01,117.2778,117.86,115.48,118.46,118.45,114.87,111.24,110.61,111.95,108.75,106.60,4.51,4.43,4.24,3.89,3.88,3.71,3.42,3.44,3.22,2.97,2.84,0.100000000,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
2006-04-01,117.0695,117.28,117.86,115.48,118.46,118.45,114.87,111.24,110.61,111.95,108.75,4.60,4.51,4.43,4.24,3.89,3.88,3.71,3.42,3.44,3.22,2.97,0.100000000,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
2006-05-01,111.7305,117.07,117.28,117.86,115.48,118.46,118.45,114.87,111.24,110.61,111.95,4.72,4.6,4.51,4.43,4.24,3.89,3.88,3.71,3.42,3.44,3.22,0.100000000,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
2006-06-01,114.6250,111.73,117.07,117.28,117.86,115.48,118.46,118.45,114.87,111.24,110.61,4.79,4.72,4.6,4.51,4.43,4.24,3.89,3.88,3.71,3.42,3.44,0.100000000,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
2006-07-01,115.7670,114.63,111.73,117.07,117.28,117.86,115.48,118.46,118.45,114.87,111.24,4.95,4.79,4.72,4.6,4.51,4.43,4.24,3.89,3.88,3.71,3.42,0.400000000,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
2006-08-01,115.9243,115.77,114.63,111.73,117.07,117.28,117.86,115.48,118.46,118.45,114.87,4.96,4.95,4.79,4.72,4.6,4.51,4.43,4.24,3.89,3.88,3.71,0.400000000,0.40,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
2006-09-01,117.2145,115.92,115.77,114.63,111.73,117.07,117.28,117.86,115.48,118.46,118.45,4.81,4.96,4.95,4.79,4.72,4.6,4.51,4.43,4.24,3.89,3.88,0.400000000,0.40,0.40,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
2006-10-01,118.6090,117.21,115.92,115.77,114.63,111.73,117.07,117.28,117.86,115.48,118.46,4.92,4.81,4.96,4.95,4.79,4.72,4.6,4.51,4.43,4.24,3.89,0.400000000,0.40,0.40,0.40,0.10,0.10,0.10,0.10,0.10,0.10,0.10
2006-11-01,117.3205,118.61,117.21,115.92,115.77,114.63,111.73,117.07,117.28,117.86,115.48,4.94,4.92,4.81,4.96,4.95,4.79,4.72,4.6,4.51,4.43,4.24,0.400000000,0.40,0.40,0.40,0.40,0.10,0.10,0.10,0.10,0.10,0.10
2006-12-01,117.3220,117.32,118.61,117.21,115.92,115.77,114.63,111.73,117.07,117.28,117.86,4.85,4.94,4.92,4.81,4.96,4.95,4.79,4.72,4.6,4.51,4.43,0.400000000,0.40,0.40,0.40,0.40,0.40,0.10,0.10,0.10,0.10,0.10
2007-01-01,120.4471,117.32,117.32,118.61,117.21,115.92,115.77,114.63,111.73,117.07,117.28,4.98,4.85,4.94,4.92,4.81,4.96,4.95,4.79,4.72,4.6,4.51,0.400000000,0.40,0.40,0.40,0.40,0.40,0.40,0.10,0.10,0.10,0.10
2007-02-01,120.5047,120.45,117.32,117.32,118.61,117.21,115.92,115.77,114.63,111.73,117.07,5.03,4.98,4.85,4.94,4.92,4.81,4.96,4.95,4.79,4.72,4.6,0.750000000,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.10,0.10,0.10
2007-03-01,117.2600,120.50,120.45,117.32,117.32,118.61,117.21,115.92,115.77,114.63,111.73,4.94,5.03,4.98,4.85,4.94,4.92,4.81,4.96,4.95,4.79,4.72,0.750000000,0.75,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.10,0.10
2007-04-01,118.9324,117.26,120.50,120.45,117.32,117.32,118.61,117.21,115.92,115.77,114.63,4.87,4.94,5.03,4.98,4.85,4.94,4.92,4.81,4.96,4.95,4.79,0.750000000,0.75,0.75,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.10
2007-05-01,120.7732,118.93,117.26,120.50,120.45,117.32,117.32,118.61,117.21,115.92,115.77,4.73,4.87,4.94,5.03,4.98,4.85,4.94,4.92,4.81,4.96,4.95,0.750000000,0.75,0.75,0.75,0.40,0.40,0.40,0.40,0.40,0.40,0.40
2007-06-01,122.6886,120.77,118.93,117.26,120.50,120.45,117.32,117.32,118.61,117.21,115.92,4.61,4.73,4.87,4.94,5.03,4.98,4.85,4.94,4.92,4.81,4.96,0.750000000,0.75,0.75,0.75,0.75,0.40,0.40,0.40,0.40,0.40,0.40
2007-07-01,121.4148,122.69,120.77,118.93,117.26,120.50,120.45,117.32,117.32,118.61,117.21,4.82,4.61,4.73,4.87,4.94,5.03,4.98,4.85,4.94,4.92,4.81,0.750000000,0.75,0.75,0.75,0.75,0.75,0.40,0.40,0.40,0.40,0.40
2007-08-01,116.7335,121.41,122.69,120.77,118.93,117.26,120.50,120.45,117.32,117.32,118.61,4.20,4.82,4.61,4.73,4.87,4.94,5.03,4.98,4.85,4.94,4.92,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.40,0.40,0.40,0.40
2007-09-01,115.0435,116.73,121.41,122.69,120.77,118.93,117.26,120.50,120.45,117.32,117.32,3.89,4.2,4.82,4.61,4.73,4.87,4.94,5.03,4.98,4.85,4.94,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.40,0.40,0.40
2007-10-01,115.8661,115.04,116.73,121.41,122.69,120.77,118.93,117.26,120.50,120.45,117.32,3.90,3.89,4.2,4.82,4.61,4.73,4.87,4.94,5.03,4.98,4.85,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.40,0.40
2007-11-01,111.0729,115.87,115.04,116.73,121.41,122.69,120.77,118.93,117.26,120.50,120.45,3.27,3.9,3.89,4.2,4.82,4.61,4.73,4.87,4.94,5.03,4.98,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.40
2007-12-01,112.4490,111.07,115.87,115.04,116.73,121.41,122.69,120.77,118.93,117.26,120.50,3.00,3.27,3.9,3.89,4.2,4.82,4.61,4.73,4.87,4.94,5.03,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2008-01-01,107.8181,112.45,111.07,115.87,115.04,116.73,121.41,122.69,120.77,118.93,117.26,2.75,3,3.27,3.9,3.89,4.2,4.82,4.61,4.73,4.87,4.94,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2008-02-01,107.0300,107.82,112.45,111.07,115.87,115.04,116.73,121.41,122.69,120.77,118.93,2.12,2.75,3,3.27,3.9,3.89,4.2,4.82,4.61,4.73,4.87,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2008-03-01,100.7562,107.03,107.82,112.45,111.07,115.87,115.04,116.73,121.41,122.69,120.77,1.26,2.12,2.75,3,3.27,3.9,3.89,4.2,4.82,4.61,4.73,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2008-04-01,102.6777,100.76,107.03,107.82,112.45,111.07,115.87,115.04,116.73,121.41,122.69,1.29,1.26,2.12,2.75,3,3.27,3.9,3.89,4.2,4.82,4.61,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2008-05-01,104.3595,102.68,100.76,107.03,107.82,112.45,111.07,115.87,115.04,116.73,121.41,1.73,1.29,1.26,2.12,2.75,3,3.27,3.9,3.89,4.2,4.82,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2008-06-01,106.9152,104.36,102.68,100.76,107.03,107.82,112.45,111.07,115.87,115.04,116.73,1.86,1.73,1.29,1.26,2.12,2.75,3,3.27,3.9,3.89,4.2,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2008-07-01,106.8518,106.92,104.36,102.68,100.76,107.03,107.82,112.45,111.07,115.87,115.04,1.63,1.86,1.73,1.29,1.26,2.12,2.75,3,3.27,3.9,3.89,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2008-08-01,109.3624,106.85,106.92,104.36,102.68,100.76,107.03,107.82,112.45,111.07,115.87,1.72,1.63,1.86,1.73,1.29,1.26,2.12,2.75,3,3.27,3.9,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2008-09-01,106.5748,109.36,106.85,106.92,104.36,102.68,100.76,107.03,107.82,112.45,111.07,1.13,1.72,1.63,1.86,1.73,1.29,1.26,2.12,2.75,3,3.27,0.750000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2008-10-01,99.9659,106.57,109.36,106.85,106.92,104.36,102.68,100.76,107.03,107.82,112.45,0.67,1.13,1.72,1.63,1.86,1.73,1.29,1.26,2.12,2.75,3,0.500000000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2008-11-01,96.9656,99.97,106.57,109.36,106.85,106.92,104.36,102.68,100.76,107.03,107.82,0.19,0.67,1.13,1.72,1.63,1.86,1.73,1.29,1.26,2.12,2.75,0.500000000,0.50,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2008-12-01,91.2750,96.97,99.97,106.57,109.36,106.85,106.92,104.36,102.68,100.76,107.03,0.03,0.19,0.67,1.13,1.72,1.63,1.86,1.73,1.29,1.26,2.12,0.300000000,0.50,0.50,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2009-01-01,90.1205,91.28,96.97,99.97,106.57,109.36,106.85,106.92,104.36,102.68,100.76,0.13,0.03,0.19,0.67,1.13,1.72,1.63,1.86,1.73,1.29,1.26,0.300000000,0.30,0.50,0.50,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2009-02-01,92.9158,90.12,91.28,96.97,99.97,106.57,109.36,106.85,106.92,104.36,102.68,0.30,0.13,0.03,0.19,0.67,1.13,1.72,1.63,1.86,1.73,1.29,0.300000000,0.30,0.30,0.50,0.50,0.75,0.75,0.75,0.75,0.75,0.75
2009-03-01,97.8550,92.92,90.12,91.28,96.97,99.97,106.57,109.36,106.85,106.92,104.36,0.21,0.3,0.13,0.03,0.19,0.67,1.13,1.72,1.63,1.86,1.73,0.300000000,0.30,0.30,0.30,0.50,0.50,0.75,0.75,0.75,0.75,0.75
2009-04-01,98.9200,97.86,92.92,90.12,91.28,96.97,99.97,106.57,109.36,106.85,106.92,0.16,0.21,0.3,0.13,0.03,0.19,0.67,1.13,1.72,1.63,1.86,0.300000000,0.30,0.30,0.30,0.30,0.50,0.50,0.75,0.75,0.75,0.75
2009-05-01,96.6445,98.92,97.86,92.92,90.12,91.28,96.97,99.97,106.57,109.36,106.85,0.18,0.16,0.21,0.3,0.13,0.03,0.19,0.67,1.13,1.72,1.63,0.300000000,0.30,0.30,0.30,0.30,0.30,0.50,0.50,0.75,0.75,0.75
2009-06-01,96.6145,96.64,98.92,97.86,92.92,90.12,91.28,96.97,99.97,106.57,109.36,0.18,0.18,0.16,0.21,0.3,0.13,0.03,0.19,0.67,1.13,1.72,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.50,0.50,0.75,0.75
2009-07-01,94.3670,96.61,96.64,98.92,97.86,92.92,90.12,91.28,96.97,99.97,106.57,0.18,0.18,0.18,0.16,0.21,0.3,0.13,0.03,0.19,0.67,1.13,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.50,0.50,0.75
2009-08-01,94.8971,94.37,96.61,96.64,98.92,97.86,92.92,90.12,91.28,96.97,99.97,0.17,0.18,0.18,0.18,0.16,0.21,0.3,0.13,0.03,0.19,0.67,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.50,0.50
2009-09-01,91.2748,94.90,94.37,96.61,96.64,98.92,97.86,92.92,90.12,91.28,96.97,0.12,0.17,0.18,0.18,0.18,0.16,0.21,0.3,0.13,0.03,0.19,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.50
2009-10-01,90.3671,91.27,94.90,94.37,96.61,96.64,98.92,97.86,92.92,90.12,91.28,0.07,0.12,0.17,0.18,0.18,0.18,0.16,0.21,0.3,0.13,0.03,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2009-11-01,89.2674,90.37,91.27,94.90,94.37,96.61,96.64,98.92,97.86,92.92,90.12,0.05,0.07,0.12,0.17,0.18,0.18,0.18,0.16,0.21,0.3,0.13,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2009-12-01,89.9509,89.27,90.37,91.27,94.90,94.37,96.61,96.64,98.92,97.86,92.92,0.05,0.05,0.07,0.12,0.17,0.18,0.18,0.18,0.16,0.21,0.3,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2010-01-01,91.1011,89.95,89.27,90.37,91.27,94.90,94.37,96.61,96.64,98.92,97.86,0.06,0.05,0.05,0.07,0.12,0.17,0.18,0.18,0.18,0.16,0.21,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2010-02-01,90.1395,91.10,89.95,89.27,90.37,91.27,94.90,94.37,96.61,96.64,98.92,0.11,0.06,0.05,0.05,0.07,0.12,0.17,0.18,0.18,0.18,0.16,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2010-03-01,90.7161,90.14,91.10,89.95,89.27,90.37,91.27,94.90,94.37,96.61,96.64,0.15,0.11,0.06,0.05,0.05,0.07,0.12,0.17,0.18,0.18,0.18,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2010-04-01,93.4527,90.72,90.14,91.10,89.95,89.27,90.37,91.27,94.90,94.37,96.61,0.16,0.15,0.11,0.06,0.05,0.05,0.07,0.12,0.17,0.18,0.18,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2010-05-01,91.9730,93.45,90.72,90.14,91.10,89.95,89.27,90.37,91.27,94.90,94.37,0.16,0.16,0.15,0.11,0.06,0.05,0.05,0.07,0.12,0.17,0.18,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2010-06-01,90.8059,91.97,93.45,90.72,90.14,91.10,89.95,89.27,90.37,91.27,94.90,0.12,0.16,0.16,0.15,0.11,0.06,0.05,0.05,0.07,0.12,0.17,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2010-07-01,87.5005,90.81,91.97,93.45,90.72,90.14,91.10,89.95,89.27,90.37,91.27,0.16,0.12,0.16,0.16,0.15,0.11,0.06,0.05,0.05,0.07,0.12,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2010-08-01,85.3727,87.50,90.81,91.97,93.45,90.72,90.14,91.10,89.95,89.27,90.37,0.16,0.16,0.12,0.16,0.16,0.15,0.11,0.06,0.05,0.05,0.07,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2010-09-01,84.3571,85.37,87.50,90.81,91.97,93.45,90.72,90.14,91.10,89.95,89.27,0.15,0.16,0.16,0.12,0.16,0.16,0.15,0.11,0.06,0.05,0.05,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2010-10-01,81.7285,84.36,85.37,87.50,90.81,91.97,93.45,90.72,90.14,91.10,89.95,0.13,0.15,0.16,0.16,0.12,0.16,0.16,0.15,0.11,0.06,0.05,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2010-11-01,82.5180,81.73,84.36,85.37,87.50,90.81,91.97,93.45,90.72,90.14,91.10,0.14,0.13,0.15,0.16,0.16,0.12,0.16,0.16,0.15,0.11,0.06,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2010-12-01,83.3376,82.52,81.73,84.36,85.37,87.50,90.81,91.97,93.45,90.72,90.14,0.14,0.14,0.13,0.15,0.16,0.16,0.12,0.16,0.16,0.15,0.11,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2011-01-01,82.6250,83.34,82.52,81.73,84.36,85.37,87.50,90.81,91.97,93.45,90.72,0.15,0.14,0.14,0.13,0.15,0.16,0.16,0.12,0.16,0.16,0.15,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2011-02-01,82.5368,82.63,83.34,82.52,81.73,84.36,85.37,87.50,90.81,91.97,93.45,0.13,0.15,0.14,0.14,0.13,0.15,0.16,0.16,0.12,0.16,0.16,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2011-03-01,81.6470,82.54,82.63,83.34,82.52,81.73,84.36,85.37,87.50,90.81,91.97,0.10,0.13,0.15,0.14,0.14,0.13,0.15,0.16,0.16,0.12,0.16,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2011-04-01,83.1771,81.65,82.54,82.63,83.34,82.52,81.73,84.36,85.37,87.50,90.81,0.06,0.1,0.13,0.15,0.14,0.14,0.13,0.15,0.16,0.16,0.12,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2011-05-01,81.1257,83.18,81.65,82.54,82.63,83.34,82.52,81.73,84.36,85.37,87.50,0.04,0.06,0.1,0.13,0.15,0.14,0.14,0.13,0.15,0.16,0.16,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2011-06-01,80.4259,81.13,83.18,81.65,82.54,82.63,83.34,82.52,81.73,84.36,85.37,0.04,0.04,0.06,0.1,0.13,0.15,0.14,0.14,0.13,0.15,0.16,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2011-07-01,79.2425,80.43,81.13,83.18,81.65,82.54,82.63,83.34,82.52,81.73,84.36,0.04,0.04,0.04,0.06,0.1,0.13,0.15,0.14,0.14,0.13,0.15,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2011-08-01,76.9657,79.24,80.43,81.13,83.18,81.65,82.54,82.63,83.34,82.52,81.73,0.02,0.04,0.04,0.04,0.06,0.1,0.13,0.15,0.14,0.14,0.13,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2011-09-01,76.7957,76.97,79.24,80.43,81.13,83.18,81.65,82.54,82.63,83.34,82.52,0.01,0.02,0.04,0.04,0.04,0.06,0.1,0.13,0.15,0.14,0.14,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2011-10-01,76.6430,76.80,76.97,79.24,80.43,81.13,83.18,81.65,82.54,82.63,83.34,0.02,0.01,0.02,0.04,0.04,0.04,0.06,0.1,0.13,0.15,0.14,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2011-11-01,77.5595,76.64,76.80,76.97,79.24,80.43,81.13,83.18,81.65,82.54,82.63,0.01,0.02,0.01,0.02,0.04,0.04,0.04,0.06,0.1,0.13,0.15,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2011-12-01,77.7967,77.56,76.64,76.80,76.97,79.24,80.43,81.13,83.18,81.65,82.54,0.01,0.01,0.02,0.01,0.02,0.04,0.04,0.04,0.06,0.1,0.13,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2012-01-01,76.9640,77.80,77.56,76.64,76.80,76.97,79.24,80.43,81.13,83.18,81.65,0.03,0.01,0.01,0.02,0.01,0.02,0.04,0.04,0.04,0.06,0.1,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2012-02-01,78.4700,76.96,77.80,77.56,76.64,76.80,76.97,79.24,80.43,81.13,83.18,0.09,0.03,0.01,0.01,0.02,0.01,0.02,0.04,0.04,0.04,0.06,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2012-03-01,82.4659,78.47,76.96,77.80,77.56,76.64,76.80,76.97,79.24,80.43,81.13,0.08,0.09,0.03,0.01,0.01,0.02,0.01,0.02,0.04,0.04,0.04,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2012-04-01,81.2524,82.47,78.47,76.96,77.80,77.56,76.64,76.80,76.97,79.24,80.43,0.08,0.08,0.09,0.03,0.01,0.01,0.02,0.01,0.02,0.04,0.04,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2012-05-01,79.6668,81.25,82.47,78.47,76.96,77.80,77.56,76.64,76.80,76.97,79.24,0.09,0.08,0.08,0.09,0.03,0.01,0.01,0.02,0.01,0.02,0.04,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2012-06-01,79.3152,79.67,81.25,82.47,78.47,76.96,77.80,77.56,76.64,76.80,76.97,0.09,0.09,0.08,0.08,0.09,0.03,0.01,0.01,0.02,0.01,0.02,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2012-07-01,78.9348,79.32,79.67,81.25,82.47,78.47,76.96,77.80,77.56,76.64,76.80,0.10,0.09,0.09,0.08,0.08,0.09,0.03,0.01,0.01,0.02,0.01,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2012-08-01,78.6909,78.93,79.32,79.67,81.25,82.47,78.47,76.96,77.80,77.56,76.64,0.10,0.1,0.09,0.09,0.08,0.08,0.09,0.03,0.01,0.01,0.02,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2012-09-01,78.1353,78.69,78.93,79.32,79.67,81.25,82.47,78.47,76.96,77.80,77.56,0.11,0.1,0.1,0.09,0.09,0.08,0.08,0.09,0.03,0.01,0.01,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2012-10-01,79.0132,78.14,78.69,78.93,79.32,79.67,81.25,82.47,78.47,76.96,77.80,0.10,0.11,0.1,0.1,0.09,0.09,0.08,0.08,0.09,0.03,0.01,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2012-11-01,81.0305,79.01,78.14,78.69,78.93,79.32,79.67,81.25,82.47,78.47,76.96,0.09,0.1,0.11,0.1,0.1,0.09,0.09,0.08,0.08,0.09,0.03,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2012-12-01,83.7905,81.03,79.01,78.14,78.69,78.93,79.32,79.67,81.25,82.47,78.47,0.07,0.09,0.1,0.11,0.1,0.1,0.09,0.09,0.08,0.08,0.09,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2013-01-01,89.0581,83.79,81.03,79.01,78.14,78.69,78.93,79.32,79.67,81.25,82.47,0.07,0.07,0.09,0.1,0.11,0.1,0.1,0.09,0.09,0.08,0.08,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2013-02-01,93.0016,89.06,83.79,81.03,79.01,78.14,78.69,78.93,79.32,79.67,81.25,0.10,0.07,0.07,0.09,0.1,0.11,0.1,0.1,0.09,0.09,0.08,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2013-03-01,94.7700,93.00,89.06,83.79,81.03,79.01,78.14,78.69,78.93,79.32,79.67,0.09,0.1,0.07,0.07,0.09,0.1,0.11,0.1,0.1,0.09,0.09,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2013-04-01,97.7582,94.77,93.00,89.06,83.79,81.03,79.01,78.14,78.69,78.93,79.32,0.06,0.09,0.1,0.07,0.07,0.09,0.1,0.11,0.1,0.1,0.09,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2013-05-01,100.9186,97.76,94.77,93.00,89.06,83.79,81.03,79.01,78.14,78.69,78.93,0.04,0.06,0.09,0.1,0.07,0.07,0.09,0.1,0.11,0.1,0.1,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2013-06-01,97.2350,100.92,97.76,94.77,93.00,89.06,83.79,81.03,79.01,78.14,78.69,0.05,0.04,0.06,0.09,0.1,0.07,0.07,0.09,0.1,0.11,0.1,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2013-07-01,99.6727,97.24,100.92,97.76,94.77,93.00,89.06,83.79,81.03,79.01,78.14,0.04,0.05,0.04,0.06,0.09,0.1,0.07,0.07,0.09,0.1,0.11,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2013-08-01,97.8123,99.67,97.24,100.92,97.76,94.77,93.00,89.06,83.79,81.03,79.01,0.04,0.04,0.05,0.04,0.06,0.09,0.1,0.07,0.07,0.09,0.1,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2013-09-01,99.2100,97.81,99.67,97.24,100.92,97.76,94.77,93.00,89.06,83.79,81.03,0.02,0.04,0.04,0.05,0.04,0.06,0.09,0.1,0.07,0.07,0.09,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2013-10-01,97.7700,99.21,97.81,99.67,97.24,100.92,97.76,94.77,93.00,89.06,83.79,0.05,0.02,0.04,0.04,0.05,0.04,0.06,0.09,0.1,0.07,0.07,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2013-11-01,100.0737,97.77,99.21,97.81,99.67,97.24,100.92,97.76,94.77,93.00,89.06,0.07,0.05,0.02,0.04,0.04,0.05,0.04,0.06,0.09,0.1,0.07,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2013-12-01,103.4600,100.07,97.77,99.21,97.81,99.67,97.24,100.92,97.76,94.77,93.00,0.07,0.07,0.05,0.02,0.04,0.04,0.05,0.04,0.06,0.09,0.1,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
2014-01-01,103.7614,103.46,100.07,97.77,99.21,97.81,99.67,97.24,100.92,97.76,94.77,0.04,0.07,0.07,0.05,0.02,0.04,0.04,0.05,0.04,0.06,0.09,0.300000000,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30
